accuracy,loss,val_accuracy,val_loss,learning_rate
0.597257137298584,0.9513236880302429,0.8213333487510681,0.5022502541542053,0.0010000000474974513
0.8629904985427856,0.36214038729667664,0.9616888761520386,0.10221300274133682,0.0010000000474974513
