accuracy,loss,val_accuracy,val_loss,learning_rate
0.9003809690475464,0.7242958545684814,0.957955539226532,0.1213713213801384,0.0010000000474974513
0.9529333114624023,0.1461060494184494,0.9754666686058044,0.0735175609588623,0.0010000000474974513
